ID,Label,User_label,Parent_class,OBO_Validated_isa,validation_date_isa,part_of,OBO_Validated_po,validation_date_po,overlaps,OBO_Validated_overlaps,validation_date_overlaps,connected_to,OBO_Validated_ct,validation_date_ct,develops_from,OBO_Validated_df,validation_date_df,has_part,OBO_Validated_hp,validation_date_hp
UBERON:0002629,,riangular part of inferior frontal gyrus,,,,,,,,,,,,,,,,,,
UBERON:0002998,,inferior frontal gyrus,,,,,,,,,,,,,,,,,,
UBERON:0002980,,opercular part of inferior frontal gyrus,,,,,,,,,,,,,,,,,,
UBERON:0002998,,inferior frontal gyrus,,,,,,,,,,,,,,,,,,
UBERON:0002624,,orbital part of inferior frontal gyrus,,,,,,,,,,,,,,,,,,
UBERON:0002998,,inferior frontal gyrus,,,,,,,,,,,,,,,,,,
UBERON:0004671,,gyrus rectus,,,,,,,,,,,,,,,,,,
UBERON:0016525,,frontal lobe,,,,,,,,,,,,,,,,,,
UBERON:0002570,,medial orbital gyrus,,,,,,,,,,,,,,,,,,
UBERON:0016525,,frontal lobe,,,,,,,,,,,,,,,,,,
UBERON:0002644,,intermediate orbital gyrus,,,,,,,,,,,,,,,,,,
UBERON:0016525,,frontal lobe,,,,,,,,,,,,,,,,,,
UBERON:0002644,,intermediate orbital gyrus,,,,,,,,,,,,,,,,,,
UBERON:0016525,,frontal lobe,,,,,,,,,,,,,,,,,,
UBERON:0002564,,lateral orbital gyrus,,,,,,,,,,,,,,,,,,
UBERON:0016525,,frontal lobe,,,,,,,,,,,,,,,,,,
UBERON:0035932,,anterior segment of paracentral lobule,,,,,,,,,,,,,,,,,,
UBERON:0016525,,frontal lobe,,,,,,,,,,,,,,,,,,
UBERON:0022398,,paracingulate gyrus,,,,,,,,,,,,,,,,,,
UBERON:0016525,,frontal lobe,,,,,,,,,,,,,,,,,,
UBERON:0002947,,frontal operculum,,,,,,,,,,,,,,,,,,
UBERON:0016525,,frontal lobe,,,,,,,,,,,,,,,,,,
UBERON:0002593,,orbital operculum,,,,,,,,,,,,,,,,,,
UBERON:0016525,,frontal lobe,,,,,,,,,,,,,,,,,,
UBERON:0019280,,rostral gyrus,,,,,,,,,,,,,,,,,,
UBERON:0016525,,frontal lobe,,,,,,,,,,,,,,,,,,
UBERON:0019279,,superior rostral gyrus,,,,,,,,,,,,,,,,,,
UBERON:0019280,,rostral gyrus,,,,,,,,,,,,,,,,,,
UBERON:0019278,,inferior rostral gyrus,,,,,,,,,,,,,,,,,,
UBERON:0019280,,rostral gyrus,,,,,,,,,,,,,,,,,,
UBERON:0004725,,piriform cortex,,,,,,,,,,,,,,,,,,
UBERON:0016525,,frontal lobe,,,,,,,,,,,,,,,,,,
UBERON:0002795,,frontal pole,,,,,,,,,,,,,,,,,,
UBERON:0016525,,frontal lobe,,,,,,,,,,,,,,,,,,
UBERON:0001872,,parietal lobe,,,,,,,,,,,,,,,,,,
UBERON:0000956,,cerebral cortex,,,,,,,,,,,,,,,,,,
UBERON:0002581,,postcentral gyrus,,,,,,,,,,,,,,,,,,
UBERON:0001872,,parietal lobe,,,,,,,,,,,,,,,,,,
UBERON:0006093,,precuneus cortex,,,,,,,,,,,,,,,,,,
UBERON:0001872,,parietal lobe,,,,,,,,,,,,,,,,,,
UBERON:0002911,,parietal operculum,,,,,,,,,,,,,,,,,,
UBERON:0001872,,parietal lobe,,,,,,,,,,,,,,,,,,
UBERON:0001871,,temporal lobe,,,,,,,,,,,,,,,,,,
UBERON:0000956,,cerebral cortex,,,,,,,,,,,,,,,,,,
UBERON:0002769,,superior temporal gyrus,,,,,,,,,,,,,,,,,,
UBERON:0001871,,temporal lobe,,,,,,,,,,,,,,,,,,
UBERON:0002771,,middle temporal gyrus,,,,,,,,,,,,,,,,,,
UBERON:0001871,,temporal lobe,,,,,,,,,,,,,,,,,,
UBERON:0002751,,inferior temporal gyrus,,,,,,,,,,,,,,,,,,
UBERON:0001871,,temporal lobe,,,,,,,,,,,,,,,,,,
UBERON:0022364,,occipital fusiform gyrus,,,,,,,,,,,,,,,,,,
UBERON:0001871,,temporal lobe,,,,,,,,,,,,,,,,,,
UBERON:0006083,,perirhinal cortex,,,,,,,,,,,,,,,,,,
UBERON:0022364,,occipital fusiform gyrus,,,,,,,,,,,,,,,,,,
UBERON:0022268,,planum temporale,,,,,,,,,,,,,,,,,,
UBERON:0001871,,temporal lobe,,,,,,,,,,,,,,,,,,
UBERON:0002576,,temporal pole,,,,,,,,,,,,,,,,,,
UBERON:0001871,,temporal lobe,,,,,,,,,,,,,,,,,,
UBERON:0023861,,planum polare,,,,,,,,,,,,,,,,,,
UBERON:0001871,,temporal lobe,,,,,,,,,,,,,,,,,,
UBERON:0002021,,occipital lobe,,,,,,,,,,,,,,,,,,
UBERON:0000956,,cerebral cortex,,,,,,,,,,,,,,,,,,
UBERON:0002902,,occipital pole,,,,,,,,,,,,,,,,,,
UBERON:0002021,,occipital lobe,,,,,,,,,,,,,,,,,,
UBERON:0006092,,cuneus cortex,,,,,,,,,,,,,,,,,,
UBERON:0002021,,occipital lobe,,,,,,,,,,,,,,,,,,
UBERON:0002943,,lingual gyrus,,,,,,,,,,,,,,,,,,
UBERON:0002021,,occipital lobe,,,,,,,,,,,,,,,,,,
UBERON:0014608,,inferior occipital gyrus,,,,,,,,,,,,,,,,,,
UBERON:0002021,,occipital lobe,,,,,,,,,,,,,,,,,,
UBERON:0002948,,superior occipital gyrus,,,,,,,,,,,,,,,,,,
UBERON:0002021,,occipital lobe,,,,,,,,,,,,,,,,,,
UBERON:0002022,,insula,,,,,,,,,,,,,,,,,,
UBERON:0000956,,cerebral cortex,,,,,,,,,,,,,,,,,,
UBERON:0034891,,insular cortex,,,,,,,,,,,,,,,,,,
UBERON:0002022,,insula,,,,,,,,,,,,,,,,,,
UBERON:0034891,,insular cortex,,,,,,,,,,,,,,,,,,
UBERON:0002022,,insula,,,,,,,,,,,,,,,,,,
UBERON:0002600,,limbic lobe,,,,,,,,,,,,,,,,,,
UBERON:0000956,,cerebral cortex,,,,,,,,,,,,,,,,,,
UBERON:0002967,,cingulate gyrus,,,,,,,,,,,,,,,,,,
UBERON:0002600,,limbic lobe,,,,,,,,,,,,,,,,,,
UBERON:0002756,,anterior cingulate gyrus,,,,,,,,,,,,,,,,,,
UBERON:0002967,,cingulate gyrus,,,,,,,,,,,,,,,,,,
UBERON:0002740,,posterior cingulate gyrus,,,,,,,,,,,,,,,,,,
UBERON:0002967,,cingulate gyrus,,,,,,,,,,,,,,,,,,
UBERON:0002738,,isthmus of cingulate gyrus,,,,,,,,,,,,,,,,,,
UBERON:0002600,,limbic lobe,,,,,,,,,,,,,,,,,,
UBERON:0003020,,subcallosal area,,,,,,,,,,,,,,,,,,
UBERON:0002600,,limbic lobe,,,,,,,,,,,,,,,,,,
UBERON:0002603,,paraterminal gyrus,,,,,,,,,,,,,,,,,,
UBERON:0002600,,limbic lobe,,,,,,,,,,,,,,,,,,
UBERON:0002973,,parahippocampal gyrus,,,,,,,,,,,,,,,,,,
UBERON:0002600,,limbic lobe,,,,,,,,,,,,,,,,,,
UBERON:0022383,,anterior parahippocampal gyrus,,,,,,,,,,,,,,,,,,
UBERON:0002973,,parahippocampal gyrus,,,,,,,,,,,,,,,,,,
UBERON:0002657,,posterior parahippocampal gyrus,,,,,,,,,,,,,,,,,,
UBERON:0002973,,parahippocampal gyrus,,,,,,,,,,,,,,,,,,
UBERON:0002590,,prepyriform area,,,,,,,,,,,,,,,,,,
UBERON:0002600,,limbic lobe,,,,,,,,,,,,,,,,,,
UBERON:0002264,,olfactory bulb,,,,,,,,,,,,,,,,,,
UBERON:0002600,,limbic lobe,,,,,,,,,,,,,,,,,,
UBERON:0010011,,collection of basal ganglia,,,,,,,,,,,,,,,,,,
UBERON:0019264,,gray matter of forebrain,,,,,,,,,,,,,,,,,,
UBERON:0001874,,putamen,,,,,,,,,,,,,,,,,,
UBERON:0010011,,collection of basal ganglia,,,,,,,,,,,,,,,,,,
UBERON:0002477,,medial globus pallidus,,,,,,,,,,,,,,,,,,
UBERON:0010011,,collection of basal ganglia,,,,,,,,,,,,,,,,,,
UBERON:0002476,,lateral globus pallidus,,,,,,,,,,,,,,,,,,
UBERON:0010011,,collection of basal ganglia,,,,,,,,,,,,,,,,,,
UBERON:0002023,,claustrum of brain,,,,,,,,,,,,,,,,,,
UBERON:0019264,,gray matter of forebrain,,,,,,,,,,,,,,,,,,
UBERON:0002743,,basal forebrain,,,,,,,,,,,,,,,,,,
UBERON:0019264,,gray matter of forebrain,,,,,,,,,,,,,,,,,,
UBERON:0003017,,substantia innominata,,,,,,,,,,,,,,,,,,
UBERON:0002743,,basal forebrain,,,,,,,,,,,,,,,,,,
UBERON:0001907,,zona incerta,,,,,,,,,,,,,,,,,,
UBERON:0001900,,ventral thalamus,,,,,,,,,,,,,,,,,,
UBERON:0001905,,pineal body,,,,,,,,,,,,,,,,,,
UBERON:0001899,,epithalamus,,,,,,,,,,,,,,,,,,
UBERON:0001898,,hypothalamus,,,,,,,,,,,,,,,,,,
UBERON:0019264,,gray matter of forebrain,,,,,,,,,,,,,,,,,,
UBERON:0007769,,medial preoptic region,,,,,,,,,,,,,,,,,,
UBERON:0001898,,hypothalamus,,,,,,,,,,,,,,,,,,
UBERON:0019261,,white matter of forebrain,,,,,,,,,,,,,,,,,,
UBERON:0001890,,forebrain,,,,,,,,,,,,,,,,,,
UBERON:0000935,,anterior commissure,,,,,,,,,,,,,,,,,,
UBERON:0019261,,white matter of forebrain,,,,,,,,,,,,,,,,,,
UBERON:0000052,,fornix of brain,,,,,,,,,,,,,,,,,,
UBERON:0019261,,white matter of forebrain,,,,,,,,,,,,,,,,,,
UBERON:0002265,,olfactory tract,,,,,,,,,,,,,,,,,,
UBERON:0019261,,white matter of forebrain,,,,,,,,,,,,,,,,,,
UBERON:0022264,,optic radiation,,,,,,,,,,,,,,,,,,
UBERON:0019261,,white matter of forebrain,,,,,,,,,,,,,,,,,,
UBERON:0001908,,optic tract,,,,,,,,,,,,,,,,,,
UBERON:0019261,,white matter of forebrain,,,,,,,,,,,,,,,,,,
UBERON:0002651,,anterior horn of lateral ventricle,,,,,,,,,,,,,,,,,,
UBERON:0002285,,telencephalic ventricle,,,,,,,,,,,,,,,,,,
UBERON:0002655,,body of lateral ventricle,,,,,,,,,,,,,,,,,,
UBERON:0002285,,telencephalic ventricle,,,,,,,,,,,,,,,,,,
UBERON:0004672,,posterior horn lateral ventricle,,,,,,,,,,,,,,,,,,
UBERON:0002285,,telencephalic ventricle,,,,,,,,,,,,,,,,,,
UBERON:0006091,,inferior horn of the lateral ventricle,,,,,,,,,,,,,,,,,,
UBERON:0002285,,telencephalic ventricle,,,,,,,,,,,,,,,,,,
UBERON:0001891,,midbrain,,,,,,,,,,,,,,,,,,
UBERON:0000955,,brain,,,,,,,,,,,,,,,,,,
UBERON:0019267,,gray matter of midbrain,,,,,,,,,,,,,,,,,,
UBERON:0001891,,midbrain,,,,,,,,,,,,,,,,,,
UBERON:0001944,,Pretectal region,,,,,,,,,,,,,,,,,,
UBERON:0019267,,gray matter of midbrain,,,,,,,,,,,,,,,,,,
UBERON:0001943,,midbrain tegmentum,,,,,,,,,,,,,,,,,,
UBERON:0019267,,gray matter of midbrain,,,,,,,,,,,,,,,,,,
UBERON:0003040,,central gray substance of midbrain,,,,,,,,,,,,,,,,,,
UBERON:0019267,,gray matter of midbrain,,,,,,,,,,,,,,,,,,
UBERON:0001947,,red nucleus,,,,,,,,,,,,,,,,,,
UBERON:0019267,,gray matter of midbrain,,,,,,,,,,,,,,,,,,
UBERON:0002038,,substantia nigra,,,,,,,,,,,,,,,,,,
UBERON:0019267,,gray matter of midbrain,,,,,,,,,,,,,,,,,,
UBERON:0001945,,superior colliculus,,,,,,,,,,,,,,,,,,
UBERON:0019267,,gray matter of midbrain,,,,,,,,,,,,,,,,,,
UBERON:0001946,,inferior colliculus,,,,,,,,,,,,,,,,,,
UBERON:0019267,,gray matter of midbrain,,,,,,,,,,,,,,,,,,
UBERON:0016554,,white matter of midbrain,,,,,,,,,,,,,,,,,,
UBERON:0001891,,midbrain,,,,,,,,,,,,,,,,,,
UBERON:0002623,,cerebral peduncle,,,,,,,,,,,,,,,,,,
UBERON:0016554,,white matter of midbrain,,,,,,,,,,,,,,,,,,
UBERON:0002289,,midbrain cerebral aqueduct,,,,,,,,,,,,,,,,,,
UBERON:0001891,,midbrain,,,,,,,,,,,,,,,,,,
UBERON:0002028,,hindbrain,,,,,,,,,,,,,,,,,,
UBERON:0000955,,brain,,,,,,,,,,,,,,,,,,
UBERON:0019263,,gray matter of hindbrain,,,,,,,,,,,,,,,,,,
UBERON:0002028,,hindbrain,,,,,,,,,,,,,,,,,,
UBERON:0002037,,cerebellum,,,,,,,,,,,,,,,,,,
UBERON:0019263,,gray matter of hindbrain,,,,,,,,,,,,,,,,,,
UBERON:0002129,,cerebellar cortex,,,,,,,,,,,,,,,,,,
UBERON:0002037,,cerebellum,,,,,,,,,,,,,,,,,,
UBERON:0004720,,cerebellar vermis,,,,,,,,,,,,,,,,,,
UBERON:0002037,,cerebellum,,,,,,,,,,,,,,,,,,
UBERON:0000988,,pons,,,,,,,,,,,,,,,,,,
UBERON:0019263,,gray matter of hindbrain,,,,,,,,,,,,,,,,,,
UBERON:0003023,,pontine tegmentum,,,,,,,,,,,,,,,,,,
UBERON:0000988,,pons,,,,,,,,,,,,,,,,,,
UBERON:0007228,,vestibular nucleus,,,,,,,,,,,,,,,,,,
UBERON:0003023,,pontine tegmentum,,,,,,,,,,,,,,,,,,
UBERON:0007634,,parabrachial nucleus,,,,,,,,,,,,,,,,,,
UBERON:0003023,,pontine tegmentum,,,,,,,,,,,,,,,,,,
UBERON:0002151,,pontine nuclear group,,,,,,,,,,,,,,,,,,
UBERON:0000988,,pons,,,,,,,,,,,,,,,,,,
UBERON:0001896,,medulla oblongata,,,,,,,,,,,,,,,,,,
UBERON:0019263,,gray matter of hindbrain,,,,,,,,,,,,,,,,,,
UBERON:0024151,,tegmentum,,,,,,,,,,,,,,,,,,
UBERON:0001896,,medulla oblongata,,,,,,,,,,,,,,,,,,
UBERON:0001717,,spinal nucleus of trigeminal nerve,,,,,,,,,,,,,,,,,,
UBERON:0024151,,tegmentum,,,,,,,,,,,,,,,,,,
UBERON:0019258,,white matter of hindbrain,,,,,,,,,,,,,,,,,,
UBERON:0002028,,hindbrain,,,,,,,,,,,,,,,,,,
UBERON:0002707,,corticospinal tract,,,,,,,,,,,,,,,,,,
UBERON:0019258,,white matter of hindbrain,,,,,,,,,,,,,,,,,,
UBERON:0002150,,superior cerebellar peduncle,,,,,,,,,,,,,,,,,,
UBERON:0019258,,white matter of hindbrain,,,,,,,,,,,,,,,,,,
UBERON:0002152,,middle cerebellar peduncle,,,,,,,,,,,,,,,,,,
UBERON:0019258,,white matter of hindbrain,,,,,,,,,,,,,,,,,,
UBERON:0002163,,inferior cerebellar peduncle,,,,,,,,,,,,,,,,,,
UBERON:0019258,,white matter of hindbrain,,,,,,,,,,,,,,,,,,
UBERON:0004086,,brain ventricle,,,,,,,,,,,,,,,,,,
UBERON:0002028,,hindbrain,,,,,,,,,,,,,,,,,,
UBERON:0002422,,fourth ventricle,,,,,,,,,,,,,,,,,,
UBERON:0004086,,brain ventricle,,,,,,,,,,,,,,,,,,
UBERON:0002291,,central canal of spinal cord,,,,,,,,,,,,,,,,,,
UBERON:0004086,,brain ventricle,,,,,,,,,,,,,,,,,,
UBERON:0002623,,,UBERON:0016554,True,2021-12-27T07:03:48.013668,,,,,,,,,,,,,,,
UBERON:0002023,,,UBERON:0019264,True,2021-12-27T07:03:48.013689,,,,,,,,,,,,,,,
UBERON:0002163,,,UBERON:0019258,True,2021-12-27T07:03:48.013693,,,,,,,,,,,,,,,
UBERON:0002655,,,UBERON:0002285,True,2021-12-27T07:03:48.013696,,,,,,,,,,,,,,,
UBERON:0002651,,,UBERON:0002285,True,2021-12-27T07:03:48.013699,,,,,,,,,,,,,,,
UBERON:0002152,,,UBERON:0019258,True,2021-12-27T07:03:48.013702,,,,,,,,,,,,,,,
UBERON:0004672,,,UBERON:0002285,True,2021-12-27T07:03:48.013705,,,,,,,,,,,,,,,
UBERON:0022264,,,UBERON:0019261,True,2021-12-27T07:03:48.013708,,,,,,,,,,,,,,,
UBERON:0003040,,,UBERON:0019267,True,2021-12-27T07:03:48.013711,,,,,,,,,,,,,,,
UBERON:0002422,,,UBERON:0004086,True,2021-12-27T07:03:48.013714,,,,,,,,,,,,,,,
UBERON:0006091,,,,,,UBERON:0002285,True,2021-12-27T07:03:48.384532,,,,,,,,,,,,
UBERON:0001908,,,,,,UBERON:0019261,True,2021-12-27T07:03:48.384552,,,,,,,,,,,,
UBERON:0002657,,,,,,UBERON:0002973,True,2021-12-27T07:03:48.384555,,,,,,,,,,,,
UBERON:0002973,,,,,,UBERON:0002600,True,2021-12-27T07:03:48.384559,,,,,,,,,,,,
UBERON:0002476,,,,,,UBERON:0010011,True,2021-12-27T07:03:48.384562,,,,,,,,,,,,
UBERON:0002644,,,,,,UBERON:0016525,True,2021-12-27T07:03:48.384565,,,,,,,,,,,,
UBERON:0019258,,,,,,UBERON:0002028,True,2021-12-27T07:03:48.384569,,,,,,,,,,,,
UBERON:0019280,,,,,,UBERON:0016525,True,2021-12-27T07:03:48.384572,,,,,,,,,,,,
UBERON:0022383,,,,,,UBERON:0002973,True,2021-12-27T07:03:48.384575,,,,,,,,,,,,
UBERON:0001907,,,,,,UBERON:0001900,True,2021-12-27T07:03:48.384578,,,,,,,,,,,,
UBERON:0002943,,,,,,UBERON:0002021,True,2021-12-27T07:03:48.384581,,,,,,,,,,,,
UBERON:0002751,,,,,,UBERON:0001871,True,2021-12-27T07:03:48.384585,,,,,,,,,,,,
UBERON:0002593,,,,,,UBERON:0016525,True,2021-12-27T07:03:48.384588,,,,,,,,,,,,
UBERON:0002603,,,,,,UBERON:0002600,True,2021-12-27T07:03:48.384591,,,,,,,,,,,,
UBERON:0002022,,,,,,UBERON:0000956,True,2021-12-27T07:03:48.384594,,,,,,,,,,,,
UBERON:0002581,,,,,,UBERON:0001872,True,2021-12-27T07:03:48.384598,,,,,,,,,,,,
UBERON:0003023,,,,,,UBERON:0000988,True,2021-12-27T07:03:48.384601,,,,,,,,,,,,
UBERON:0001898,,,,,,UBERON:0019264,True,2021-12-27T07:03:48.384604,,,,,,,,,,,,
UBERON:0002771,,,,,,UBERON:0001871,True,2021-12-27T07:03:48.384607,,,,,,,,,,,,
UBERON:0002948,,,,,,UBERON:0002021,True,2021-12-27T07:03:48.384610,,,,,,,,,,,,
UBERON:0001891,,,,,,UBERON:0000955,True,2021-12-27T07:03:48.384613,,,,,,,,,,,,
UBERON:0002769,,,,,,UBERON:0001871,True,2021-12-27T07:03:48.384617,,,,,,,,,,,,
UBERON:0002947,,,,,,UBERON:0016525,True,2021-12-27T07:03:48.384620,,,,,,,,,,,,
UBERON:0019264,,,,,,UBERON:0001890,True,2021-12-27T07:03:48.384623,,,,,,,,,,,,
UBERON:0002265,,,,,,UBERON:0019261,True,2021-12-27T07:03:48.384626,,,,,,,,,,,,
UBERON:0002980,,,,,,UBERON:0002998,True,2021-12-27T07:03:48.384629,,,,,,,,,,,,
UBERON:0002629,,,,,,UBERON:0002998,True,2021-12-27T07:03:48.384633,,,,,,,,,,,,
UBERON:0019263,,,,,,UBERON:0002028,True,2021-12-27T07:03:48.384636,,,,,,,,,,,,
UBERON:0002740,,,,,,UBERON:0002967,True,2021-12-27T07:03:48.384639,,,,,,,,,,,,
UBERON:0002795,,,,,,UBERON:0016525,True,2021-12-27T07:03:48.384642,,,,,,,,,,,,
UBERON:0019267,,,,,,UBERON:0001891,True,2021-12-27T07:03:48.384645,,,,,,,,,,,,
UBERON:0001874,,,,,,UBERON:0010011,True,2021-12-27T07:03:48.384648,,,,,,,,,,,,
UBERON:0002151,,,,,,UBERON:0000988,True,2021-12-27T07:03:48.384651,,,,,,,,,,,,
UBERON:0016554,,,,,,UBERON:0001891,True,2021-12-27T07:03:48.384654,,,,,,,,,,,,
UBERON:0034891,,,,,,UBERON:0002022,True,2021-12-27T07:03:48.384657,,,,,,,,,,,,
UBERON:0002998,,,,,,UBERON:0016525,True,2021-12-27T07:03:48.384660,,,,,,,,,,,,
UBERON:0022268,,,,,,UBERON:0001871,True,2021-12-27T07:03:48.384665,,,,,,,,,,,,
UBERON:0006092,,,,,,UBERON:0002021,True,2021-12-27T07:03:48.384668,,,,,,,,,,,,
UBERON:0019261,,,,,,UBERON:0001890,True,2021-12-27T07:03:48.384671,,,,,,,,,,,,
UBERON:0002564,,,,,,UBERON:0016525,True,2021-12-27T07:03:48.384674,,,,,,,,,,,,
UBERON:0003017,,,,,,UBERON:0002743,True,2021-12-27T07:03:48.384677,,,,,,,,,,,,
UBERON:0000935,,,,,,UBERON:0019261,True,2021-12-27T07:03:48.384680,,,,,,,,,,,,
UBERON:0023861,,,,,,UBERON:0001871,True,2021-12-27T07:03:48.384683,,,,,,,,,,,,
UBERON:0004671,,,,,,UBERON:0016525,True,2021-12-27T07:03:48.384686,,,,,,,,,,,,
UBERON:0002477,,,,,,UBERON:0010011,True,2021-12-27T07:03:48.384689,,,,,,,,,,,,
UBERON:0002624,,,,,,UBERON:0002998,True,2021-12-27T07:03:48.384692,,,,,,,,,,,,
UBERON:0002703,,,,,,UBERON:0016525,True,2021-12-27T07:03:48.384695,,,,,,,,,,,,
UBERON:0002756,,,,,,UBERON:0002967,True,2021-12-27T07:03:48.384698,,,,,,,,,,,,
UBERON:0002702,,,,,,UBERON:0016525,True,2021-12-27T07:03:48.384701,,,,,,,,,,,,
UBERON:0014608,,,,,,UBERON:0002021,True,2021-12-27T07:03:48.384704,,,,,,,,,,,,
UBERON:0019279,,,,,,UBERON:0019280,True,2021-12-27T07:03:48.384707,,,,,,,,,,,,
UBERON:0000956,,,,,,UBERON:0019264,True,2021-12-27T07:03:48.384710,,,,,,,,,,,,
UBERON:0002129,,,,,,UBERON:0002037,True,2021-12-27T07:03:48.384713,,,,,,,,,,,,
UBERON:0002028,,,,,,UBERON:0000955,True,2021-12-27T07:03:48.384716,,,,,,,,,,,,
UBERON:0007769,,,,,,UBERON:0001898,True,2021-12-27T07:03:48.384719,,,,,,,,,,,,
UBERON:0022398,,,,,,UBERON:0016525,True,2021-12-27T07:03:48.384722,,,,,,,,,,,,
UBERON:0002902,,,,,,UBERON:0002021,True,2021-12-27T07:03:48.384726,,,,,,,,,,,,
UBERON:0002289,,,,,,UBERON:0001891,True,2021-12-27T07:03:48.384729,,,,,,,,,,,,
UBERON:0001905,,,,,,UBERON:0001899,True,2021-12-27T07:03:48.384732,,,,,,,,,,,,
UBERON:0001890,,,,,,UBERON:0000955,True,2021-12-27T07:03:48.384735,,,,,,,,,,,,
UBERON:0035932,,,,,,UBERON:0016525,True,2021-12-27T07:03:48.384738,,,,,,,,,,,,
UBERON:0004720,,,,,,UBERON:0002037,True,2021-12-27T07:03:48.384741,,,,,,,,,,,,
UBERON:0006093,,,,,,UBERON:0001872,True,2021-12-27T07:03:48.384744,,,,,,,,,,,,
UBERON:0002570,,,,,,UBERON:0016525,True,2021-12-27T07:03:48.384747,,,,,,,,,,,,
UBERON:0002576,,,,,,UBERON:0001871,True,2021-12-27T07:03:48.384750,,,,,,,,,,,,
UBERON:0019278,,,,,,UBERON:0019280,True,2021-12-27T07:03:48.384753,,,,,,,,,,,,
UBERON:0002661,,,,,,UBERON:0016525,True,2021-12-27T07:03:48.384756,,,,,,,,,,,,
UBERON:0022364,,,,,,UBERON:0001871,True,2021-12-27T07:03:48.384759,,,,,,,,,,,,
