Terminal AS/ID	Terminal AS/label	Terminal AS/user_label	Terminal CT/ID	Terminal CT/label	Terminal CT/user_label	Markers
UBERON:0003988	thymus corticomedullary boundary	corticomedullary boundary of thymus	CL:0000786	plasma cell	plasma cell	HGNC:14236, HGNC:18624, HGNC:5525, HGNC:5527, HGNC:5716, HGNC:5713, HGNC:30125, HGNC:23400, HGNC:11326, HGNC:12801, HGNC:1633, HGNC:7315, HGNC:1653, HGNC:10658, HGNC:5525, HGNC:5527, HGNC:5541
UBERON:0002124	medulla of thymus	medulla of thymus	CL:0000788	naive B cell	naive B cell	HGNC:591, HGNC:1643, HGNC:1698, HGNC:3612, HGNC:4944, HGNC:4947, HGNC:5480, HGNC:5541, HGNC:7315, HGNC:11648, HGNC:1633, HGNC:7315, HGNC:5480, HGNC:5541
UBERON:0002124	medulla of thymus	medulla of thymus	CL:0000798	gamma-delta T cell	gamma-delta T cell	HGNC:307, HGNC:533, HGNC:1610, HGNC:3621, HGNC:18874, HGNC:10720, HGNC:10827, HGNC:14240, HGNC:29109, HGNC:12253, HGNC:1634, HGNC:1674, HGNC:11922, HGNC:9666, HGNC:5438, HGNC:12271, HGNC:12252
UBERON:0002123	cortex of thymus	cortex of thymus	CL:0000809	double-positive, alpha-beta thymocyte	double positive thymocyte	HGNC:1634, HGNC:1635, HGNC:1638, HGNC:1706, HGNC:1707, HGNC:14415, HGNC:26009, HGNC:14240, HGNC:12556, HGNC:1634, HGNC:1678, HGNC:1685, HGNC:1695, HGNC:1706, HGNC:11922, HGNC:1694
UBERON:0004791	thymus trabecula	thymus trabecula	CL:0000866	thymic macrophage	macrophage	HGNC:613, HGNC:1241, HGNC:1242, HGNC:1245, HGNC:9472, HGNC:13378, HGNC:10044, HGNC:10751, HGNC:10909, HGNC:18628, HGNC:6149, HGNC:6152, HGNC:5344, HGNC:1693, HGNC:1631, HGNC:1641, HGNC:6740
UBERON:0002122	capsule of thymus	capsule of thymus	CL:0000866	thymic macrophage	macrophage	HGNC:613, HGNC:1241, HGNC:1242, HGNC:1245, HGNC:9472, HGNC:13378, HGNC:10044, HGNC:10751, HGNC:10909, HGNC:18628, HGNC:6149, HGNC:6152, HGNC:5344, HGNC:1693, HGNC:1631, HGNC:1641, HGNC:6740
UBERON:0003988	thymus corticomedullary boundary	corticomedullary boundary of thymus	CL:0000866	thymic macrophage	macrophage	HGNC:613, HGNC:1241, HGNC:1242, HGNC:1245, HGNC:9472, HGNC:13378, HGNC:10044, HGNC:10751, HGNC:10909, HGNC:18628, HGNC:6149, HGNC:6152, HGNC:5344, HGNC:1693, HGNC:1631, HGNC:1641, HGNC:6740
UBERON:0002124	medulla of thymus	medulla of thymus	CL:0000882	thymic medullary macrophage	macrophage	HGNC:613, HGNC:1241, HGNC:1242, HGNC:1245, HGNC:9472, HGNC:13378, HGNC:10044, HGNC:10751, HGNC:18628, HGNC:6149, HGNC:6152, HGNC:5344, HGNC:1693, HGNC:1631, HGNC:1641, HGNC:6740
UBERON:0006936	thymus subcapsular epithelium	thymus subcapsular epithelium	CL:0000883	thymic cortical macrophage	macrophage	HGNC:613, HGNC:1241, HGNC:1242, HGNC:1245, HGNC:9472, HGNC:13378, HGNC:10044, HGNC:10751, HGNC:10909, HGNC:18628, HGNC:11881
UBERON:0002124	medulla of thymus	medulla of thymus	CL:0000897	CD4-positive, alpha-beta memory T cell	CD4+ T memory T cell	HGNC:533, HGNC:570, HGNC:1608, HGNC:1694, HGNC:3128, HGNC:6024, HGNC:6347, HGNC:6711, HGNC:20369, HGNC:10359
UBERON:0002124	medulla of thymus	medulla of thymus	CL:0000899	T-helper 17 cell	Th17 cell	HGNC:533, HGNC:17150, HGNC:11935, HGNC:6024, HGNC:6373, HGNC:17946, HGNC:19254, HGNC:11185, HGNC:12930, HGNC:1678, HGNC:6373
UBERON:0002124	medulla of thymus	medulla of thymus	CL:0000909	CD8-positive, alpha-beta memory T cell	CD8+ T memory	HGNC:10630, HGNC:10632, HGNC:1706, HGNC:1707, HGNC:24313, HGNC:2479, HGNC:4711, HGNC:26021, HGNC:7830, HGNC:20369
UBERON:0002124	medulla of thymus	medulla of thymus	CL:0000914	immature NKT cell	immature NKT cell	HGNC:10632, HGNC:1706, HGNC:2479, HGNC:21872, HGNC:4711, HGNC:4712, HGNC:7830, HGNC:21574, HGNC:10645, HGNC:1674, HGNC:1678, HGNC:9666, HGNC:10720, HGNC:6024, HGNC:6373, HGNC:5438, HGNC:6014, HGNC:6477
UBERON:0002124	medulla of thymus	medulla of thymus	CL:0000934	CD4-positive, alpha-beta cytotoxic T cell	cytotoxic CD4 T cell	HGNC:17362, HGNC:13253, HGNC:2479, HGNC:3070, HGNC:4708, HGNC:4711, HGNC:5962, HGNC:9346, HGNC:9991, HGNC:13432
UBERON:0002124	medulla of thymus	medulla of thymus	CL:0000940	mucosal invariant T cell	mucosal associated invariant T cell	HGNC:1678, HGNC:1706, HGNC:11922, HGNC:6373, HGNC:5988, HGNC:12930, HGNC:10260
UBERON:0002124	medulla of thymus	medulla of thymus	CL:0000942	thymic plasmacytoid dendritic cell	plasmacytoid dendritic cell	HGNC:18111, HGNC:4709, HGNC:6012, HGNC:6122, HGNC:5358, HGNC:5713, HGNC:15503, HGNC:19254, HGNC:23792, HGNC:12524, HGNC:6152, HGNC:500, HGNC:1659, HGNC:9666, HGNC:6012, HGNC:13258
UBERON:0002123	cortex of thymus	cortex of thymus	CL:0000942	thymic plasmacytoid dendritic cell	plasmacytoid dendritic cell	HGNC:18111, HGNC:4709, HGNC:6012, HGNC:6122, HGNC:5358, HGNC:5713, HGNC:15503, HGNC:19254, HGNC:23792, HGNC:12524, HGNC:31963, HGNC:6152, HGNC:500, HGNC:1659, HGNC:9666, HGNC:6012, HGNC:13258
UBERON:0003988	thymus corticomedullary boundary	corticomedullary boundary of thymus	CL:0000970	unswitched memory B cell	memory B cell	HGNC:206, HGNC:18233, HGNC:2360, HGNC:3128, HGNC:4942, HGNC:4947, HGNC:5478, HGNC:16837, HGNC:7315, HGNC:18153, HGNC:1633, HGNC:7315, HGNC:11922, HGNC:5541
UBERON:0003988	thymus corticomedullary boundary	corticomedullary boundary of thymus	CL:0000972	class switched memory B cell	memory B cell	HGNC:206, HGNC:18233, HGNC:2360, HGNC:3128, HGNC:4942, HGNC:4947, HGNC:5478, HGNC:16837, HGNC:7315, HGNC:18153, HGNC:1633, HGNC:7315, HGNC:11922
UBERON:0003988	thymus corticomedullary boundary	corticomedullary boundary of thymus	CL:0000980	plasmablast	plasmablast	HGNC:1633, HGNC:11922, HGNC:6119
UBERON:0003988	thymus corticomedullary boundary	corticomedullary boundary of thymus	CL:0001070	beige adipocyte	beige adipocyte	HGNC:11592
UBERON:0001013	adipose tissue	adipose tissue	CL:0001070	beige adipocyte	beige adipocyte	HGNC:11592
UBERON:0002124	medulla of thymus	medulla of thymus	CL:0001078	group 3 innate lymphoid cell, human	group 3 innate lymphoid cell	HGNC:1804, HGNC:6024, HGNC:19084, HGNC:6373, HGNC:6463, HGNC:14189, HGNC:6711, HGNC:10494, HGNC:28324, HGNC:12253, HGNC:6342, HGNC:6024, HGNC:6373, HGNC:6732
UBERON:0002124	medulla of thymus	medulla of thymus	CL:0002038	T follicular helper cell	T follicular helper cell	HGNC:30881, HGNC:1594, HGNC:24944, HGNC:18683, HGNC:19829, HGNC:3766, HGNC:3797, HGNC:6024, HGNC:7717, HGNC:7981
UBERON:0002124	medulla of thymus	medulla of thymus	CL:0002059	CD8alpha-positive thymic conventional dendritic cell	conventional dendritic cell 1	HGNC:28915, HGNC:26258, HGNC:26705, HGNC:14399, HGNC:2959, HGNC:4938, HGNC:5358, HGNC:6562, HGNC:6740, HGNC:20369, HGNC:1678, HGNC:6149, HGNC:6152, HGNC:1659, HGNC:9666, HGNC:1703, HGNC:11784, HGNC:9662, HGNC:1625
UBERON:0003988	thymus corticomedullary boundary	corticomedullary boundary of thymus	CL:0002059	CD8alpha-positive thymic conventional dendritic cell	conventional dendritic cell 1	HGNC:28915, HGNC:26258, HGNC:26705, HGNC:14399, HGNC:2959, HGNC:4938, HGNC:5358, HGNC:6562, HGNC:6740, HGNC:20369, HGNC:1678, HGNC:6149, HGNC:6152, HGNC:1659, HGNC:9666, HGNC:1703, HGNC:11784, HGNC:9662, HGNC:1625
UBERON:0010397	efferent lymphatic vessel	efferent lymphatic	CL:0002138	endothelial cell of lymphatic vessel	lymphatic endothelial cell	HGNC:10620, HGNC:3560, HGNC:29612, HGNC:7178, HGNC:8038, HGNC:29990, HGNC:9459, HGNC:10690, HGNC:11757, HGNC:11760, HGNC:14687, HGNC:9459
UBERON:0003846	thymus epithelium	thymus epithelium	CL:0002364	cortical thymic epithelial cell	cortical thymic epithelial cell	HGNC:10624, HGNC:2287, HGNC:2538, HGNC:4403, HGNC:2067, HGNC:9093, HGNC:9480, HGNC:31963, HGNC:18901, HGNC:32322, HGNC:9546, HGNC:9538, HGNC:31963, HGNC:9666, HGNC:1799, HGNC:11529
UBERON:0006936	thymus subcapsular epithelium	thymus subcapsular epithelium	CL:0002425	early T lineage precursor	early thymic progenitor	HGNC:13222, HGNC:1695, HGNC:1633, HGNC:1662, HGNC:1681, HGNC:1699, HGNC:1699, HGNC:5358, HGNC:7218, HGNC:11241, HGNC:1695, HGNC:1662
UBERON:0002124	medulla of thymus	medulla of thymus	CL:0002436	mature CD4 single-positive thymocyte	CD4+ T single positive thymocyte	HGNC:78, HGNC:245, HGNC:1464, HGNC:26192, HGNC:22404, HGNC:5361, HGNC:10307, HGNC:10720, HGNC:1634, HGNC:1678, HGNC:11922, HGNC:9666, HGNC:1694
UBERON:0003988	thymus corticomedullary boundary	corticomedullary boundary of thymus	CL:0002436	mature CD4 single-positive thymocyte	CD4+ T single positive thymocyte	HGNC:78, HGNC:245, HGNC:34345, HGNC:1464, HGNC:26192, HGNC:22404, HGNC:5361, HGNC:10307, HGNC:10720, HGNC:1634, HGNC:1674, HGNC:1678, HGNC:1706, HGNC:1667, HGNC:9666
UBERON:0003988	thymus corticomedullary boundary	corticomedullary boundary of thymus	CL:0002437	mature CD8 single-positive thymocyte	CD8+ T single positive thymocyte	HGNC:163, HGNC:1695, HGNC:1706, HGNC:1707, HGNC:1933, HGNC:4712, HGNC:6024, HGNC:17200, HGNC:11395, HGNC:1634, HGNC:1674, HGNC:1678, HGNC:1706, HGNC:1667, HGNC:9666
UBERON:0002124	medulla of thymus	medulla of thymus	CL:0002437	mature CD8 single-positive thymocyte	CD8+ T single positive thymocyte	HGNC:163, HGNC:1695, HGNC:1706, HGNC:1707, HGNC:1933, HGNC:4712, HGNC:6024, HGNC:17200, HGNC:11395, HGNC:1634, HGNC:1706, HGNC:11922, HGNC:9666, HGNC:1694
UBERON:0002124	medulla of thymus	medulla of thymus	CL:0002460	CD8alpha-negative thymic conventional dendritic cell	conventional dendritic cell 2	HGNC:404, HGNC:1636, HGNC:16916, HGNC:2535, HGNC:4620, HGNC:4942, HGNC:4944, HGNC:19084, HGNC:6562, HGNC:7183, HGNC:1678, HGNC:6149, HGNC:6152, HGNC:1659, HGNC:9666, HGNC:1703, HGNC:11784, HGNC:9662, HGNC:1625
UBERON:0003988	thymus corticomedullary boundary	corticomedullary boundary of thymus	CL:0002460	CD8alpha-negative thymic conventional dendritic cell	conventional dendritic cell 2	HGNC:404, HGNC:1636, HGNC:16916, HGNC:2535, HGNC:4620, HGNC:4942, HGNC:4944, HGNC:19084, HGNC:6562, HGNC:7183, HGNC:1678, HGNC:6149, HGNC:6152, HGNC:1659, HGNC:9666, HGNC:1703, HGNC:11784, HGNC:9662, HGNC:1625
UBERON:0002124	medulla of thymus	medulla of thymus	CL:0002677	naive regulatory T cell	regulatory T cells	HGNC:958, HGNC:33701, HGNC:2505, HGNC:6106, HGNC:4183, HGNC:16830, HGNC:8987, HGNC:9108, HGNC:10494, HGNC:26838, HGNC:1678, HGNC:6106, HGNC:13177
UBERON:0002124	medulla of thymus	medulla of thymus	CL:0009068	CD8aa(I) thymocyte	CD8aa(I) thymocyte	HGNC:1639, HGNC:1706, HGNC:11922, HGNC:1653, HGNC:6529, HGNC:6551, HGNC:8044, HGNC:9403, HGNC:9659, HGNC:12029
UBERON:0002124	medulla of thymus	medulla of thymus	CL:0009069	CD8aa(II) thymocyte	CD8aa(II) thymocyte	HGNC:163, HGNC:1695, HGNC:2546, HGNC:16977, HGNC:13177, HGNC:7154, HGNC:14013, HGNC:37244, HGNC:12276, HGNC:28495
UBERON:0003988	thymus corticomedullary boundary	corticomedullary boundary of thymus	CL:0009070	corticomedullary thymic epithelial cell	corticomedullary thymic epithelial cell	HGNC:10618, HGNC:10624, HGNC:2538, HGNC:2654, HGNC:21198, HGNC:6442, HGNC:19317, HGNC:9093, HGNC:11701, HGNC:11761
UBERON:0003846	thymus epithelium	thymus epithelium	CL:0009071	medullary thymic epithelial cell type 1	medullary thymic epithelial cell type 1	HGNC:10617, HGNC:1907, HGNC:2095, HGNC:3778, HGNC:6442, HGNC:6416, HGNC:6421, HGNC:6436, HGNC:9592, HGNC:10513, HGNC:738, HGNC:9666, HGNC:1799, HGNC:11529, HGNC:6421
UBERON:0003846	thymus epithelium	thymus epithelium	CL:0009072	medullary thymic epithelial cell type 2	medullary thymic epithelial cell type 2	HGNC:1452, HGNC:10617, HGNC:2481, HGNC:3673, HGNC:4942, HGNC:6427, HGNC:8028, HGNC:11141, HGNC:24757, HGNC:12692, HGNC:360, HGNC:9666, HGNC:1799, HGNC:11529, HGNC:6442
UBERON:0003846	thymus epithelium	thymus epithelium	CL:0009073	medullary thymic epithelial cell type 3	medullary thymic epithelial cell type 3	HGNC:18180, HGNC:2766, HGNC:6443, HGNC:6436, HGNC:13348, HGNC:17637, HGNC:10499, HGNC:10773, HGNC:1240, HGNC:15464, HGNC:9666, HGNC:1799, HGNC:11529
UBERON:0003987	Hassall's corpuscle	Hassall's corpuscle	CL:0009073	medullary thymic epithelial cell type 3	medullary thymic epithelial cell type 3	HGNC:18180, HGNC:2766, HGNC:6443, HGNC:6436, HGNC:13348, HGNC:17637, HGNC:10499, HGNC:10773, HGNC:1240, HGNC:15464, HGNC:9666, HGNC:1799, HGNC:11529, HGNC:6187, HGNC:6413, HGNC:11195, HGNC:30743
UBERON:0003846	thymus epithelium	thymus epithelium	CL:0009074	medullary thymic epithelial cell type 4	medullary thymic epithelial cell type 4; thymic tuft cells	HGNC:533, HGNC:542, HGNC:1079, HGNC:11529, HGNC:3815, HGNC:27364, HGNC:6446, HGNC:6430, HGNC:6690, HGNC:20796, HGNC:9666, HGNC:1799, HGNC:11529, HGNC:2700, HGNC:11529
UBERON:0003846	thymus epithelium	thymus epithelium	CL:0009075	myo-medullary thymic epithelial cell	myo-medullary thymic epithelial cell	HGNC:129, HGNC:16905, HGNC:29824, HGNC:7612, HGNC:7720, HGNC:7860, HGNC:11946, HGNC:11950, HGNC:12011, HGNC:12403, HGNC:9666, HGNC:1799, HGNC:11529
UBERON:0003846	thymus epithelium	thymus epithelium	CL:0009076	neuro-medullary thymic epithelial cell	neuro-medullary thymic epithelial cell	HGNC:1036, HGNC:1461, HGNC:24579, HGNC:2045, HGNC:18254, HGNC:26735, HGNC:6836, HGNC:7860, HGNC:9666, HGNC:1799, HGNC:11529, HGNC:11506
UBERON:0003846	thymus epithelium	thymus epithelium	CL:0009077	subcapsular thymic epithelial cell	subcapsular cortical epithelial cell	HGNC:9623, HGNC:11881
UBERON:0002384	connective tissue	connective tissue	CL:0009078	thymic fibroblast type 1	thymic capsular fibroblast	HGNC:1346, HGNC:3011, HGNC:26511, HGNC:7035, HGNC:9592, HGNC:9630, HGNC:15847, HGNC:20866, HGNC:11220, HGNC:11309
UBERON:0002384	connective tissue	connective tissue	CL:0009079	thymic fibroblast type 2	thymic interlobular fibroblast	HGNC:2197, HGNC:2198, HGNC:2201, HGNC:2191, HGNC:3603, HGNC:3778, HGNC:5475, HGNC:6724, HGNC:7060, HGNC:8126
UBERON:0006936	thymus subcapsular epithelium	thymus subcapsular epithelium	CL:0009081	specified double negative thymocyte	double negative thymocyte 2	HGNC:13222, HGNC:1674, HGNC:1695, HGNC:1662, HGNC:1681, HGNC:1699, HGNC:7154, HGNC:21290, HGNC:11241, HGNC:11639, HGNC:1685, HGNC:1695
UBERON:0006936	thymus subcapsular epithelium	thymus subcapsular epithelium	CL:0009082	committed double negative thymocyte	double negative thymocyte 3	HGNC:13222, HGNC:1674, HGNC:1695, HGNC:1662, HGNC:1699, HGNC:7154, HGNC:21290, HGNC:9832, HGNC:11639, HGNC:1685, HGNC:1695
UBERON:0006936	thymus subcapsular epithelium	thymus subcapsular epithelium	CL:0009083	rearranging double negative thymocyte	double negative thymocyte 4	HGNC:13222, HGNC:1634, HGNC:1674, HGNC:1695, HGNC:2983, HGNC:1699, HGNC:7154, HGNC:21290, HGNC:9832, HGNC:11639, HGNC:1634, HGNC:1685, HGNC:1695
UBERON:0001021	nerve	nerve	CL:3000002	sympathetic noradrenergic neuron	sympathetic noradrenergic nerve	HGNC:11782
UBERON:0003988	thymus corticomedullary boundary	corticomedullary boundary of thymus	CL:3000002	sympathetic noradrenergic neuron	sympathetic noradrenergic nerve	HGNC:11782
